,Time,Temperature,Humidity,RPM,Vibrations,Pressure,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Status
11207,2020-01-08 18:47:00,34.49105,76.6392,72.0,51.8,76.0,2.437448,203.86283428571429,0.6150062730627306,886.0773833333334,7.280879199999971,16.1242633125,0.0
11208,2020-01-08 18:48:00,34.5197099999999,77.0395,72.0,53.51,76.0,2.518062117647059,204.7808342857143,0.6000579335793358,871.0052166666668,7.2609098,16.0131785625,0.0
11209,2020-01-08 18:49:00,34.0215,77.3584,72.0,55.79,76.0,2.625251294117647,205.92221428571426,0.5893808118081181,864.7987833333333,7.280879199999971,16.0986301875,0.0
11210,2020-01-08 18:50:00,33.80414,77.3973,72.0,59.34,76.0,2.792555294117647,204.23401714285714,0.5722974169741698,878.9110166666666,7.2494953999999705,15.979004999999999,0.0
11211,2020-01-08 18:51:00,33.0457599999999,76.7912,72.0,57.28,76.0,2.6957162352941175,205.67250857142858,0.5562815498154982,860.72455,7.2922907,16.0217308125,0.0
11212,2020-01-08 18:52:00,32.86128,76.8259,72.0,55.67,76.0,2.619556705882353,203.16646571428572,0.5434690036900369,858.3367333333334,7.2494953999999705,16.0815375,0.0
11213,2020-01-08 18:53:00,31.6588599999999,76.8021,72.0,48.98,76.0,2.3050159999999997,203.218,0.5274531365313653,876.7915333333334,7.2922907,15.987545437499879,0.0
11214,2020-01-08 18:54:00,32.4214,76.6031,72.0,50.78,76.0,2.389561411764706,203.59879999999998,0.5327918819188191,912.30965,7.252349,16.0815375,0.0
11215,2020-01-08 18:55:00,32.1922099999999,77.0198,72.0,49.15,76.0,2.313129411764706,203.45434857142857,0.5413335793357934,872.0248833333334,7.2865864,15.987545437499879,0.0
11216,2020-01-08 18:56:00,33.00561,76.7684,72.0,49.76,76.0,2.3416823529411763,203.69890571428573,0.5466719557195572,861.9247,7.2609098,16.158448687499998,0.0
11217,2020-01-08 18:57:00,33.1438,77.2682,72.0,50.66,76.0,2.384017882352941,205.06536571428572,0.5456044280442804,868.8935499999999,7.2865864,16.055904374999997,0.0
11218,2020-01-08 18:58:00,32.84312,77.0333,72.0,50.85,76.0,2.393035764705882,203.31752285714285,0.5466719557195572,876.1036666666668,7.2494953999999705,16.0815375,0.0
11219,2020-01-08 18:59:00,32.74957,77.2011,72.0,50.36,76.0,2.3698169411764702,204.65853142857142,0.5445365313653137,865.0527666666667,7.2865864,16.0815375,0.0
11220,2020-01-08 19:00:00,34.06596,76.9502,72.0,51.25,76.0,2.4116790588235295,205.38287714285715,0.5456044280442804,883.4674333333332,7.2922907,15.979004999999999,0.0
11221,2020-01-08 19:01:00,34.06596,76.9502,72.0,51.25,76.0,2.4116790588235295,205.38287714285715,0.5456044280442804,883.4674333333332,7.2922907,15.979004999999999,0.0
11222,2020-01-08 19:02:00,34.31615,76.679,72.0,50.96,76.0,2.3981298823529413,205.58784857142857,0.5391981549815499,870.1403666666666,7.2494953999999705,16.0986301875,0.0
11223,2020-01-08 19:03:00,35.08894,76.9763,72.0,56.75,76.0,2.6705383529411764,203.97867714285712,0.5413335793357934,865.5824333333334,7.2922907,16.0815375,0.0
11224,2020-01-08 19:04:00,35.14188,77.1198,72.0,53.26,76.0,2.5065011764705885,204.47988571428573,0.5488077490774907,886.1489,7.252349,16.0217308125,0.0
11225,2020-01-08 19:05:00,34.00496,77.2245,72.0,49.61,76.0,2.3347411764705885,203.52094,0.552010701107011,868.3657499999999,7.2865864,16.0217308125,0.0
11226,2020-01-08 19:06:00,34.52817,77.4921,72.0,52.37,76.0,2.4643637647058827,203.36186857142857,0.5498752767527675,869.3724666666666,7.2494953999999705,16.20117449999988,0.0
11227,2020-01-08 19:07:00,33.9647,77.3887,72.0,51.14,76.0,2.406704,203.16296857142856,0.5498752767527675,873.8671666666665,7.2865864,16.0815375,0.0
11228,2020-01-08 19:08:00,33.98105,77.3185,72.0,55.04,76.0,2.590264470588235,205.8768,0.5488077490774907,884.1053666666667,7.2494953999999705,16.115722875,0.0
11229,2020-01-08 19:09:00,33.57894,77.0049,72.0,53.01,76.0,2.494667294117647,205.69349142857143,0.5391981549815499,878.1609666666667,7.2865864,15.910646062499998,0.0
11230,2020-01-08 19:10:00,33.5878,77.3562,72.0,54.84,76.0,2.5805769411764707,204.34471142857143,0.5285210332103321,880.2523333333332,7.2494953999999705,16.0815375,0.0
11231,2020-01-08 19:11:00,33.14735,76.6256,72.0,53.28,76.0,2.5075171764705884,204.67349142857142,0.5167760147601476,884.2979833333334,7.2865864,16.055904374999997,0.0
11232,2020-01-08 19:12:00,33.59721,76.8873,72.0,52.45,76.0,2.4684536470588236,203.95351714285712,0.49862472324723245,855.9770333333335,7.2494953999999705,16.055904374999997,0.0
11233,2020-01-08 19:13:00,33.59721,77.0055,72.0,52.45,76.0,2.4684536470588236,204.40940857142854,0.49862472324723245,871.1967833333333,7.2494953999999705,16.055904374999997,0.0
11234,2020-01-08 19:14:00,32.64523,76.9599,72.0,52.14,76.0,2.4535590588235294,204.1708742857143,0.4826088560885609,871.5612500000001,7.2494953999999705,16.055904374999997,0.0
11235,2020-01-08 19:15:00,32.76407,76.5397,72.0,52.0,76.0,2.4472517647058822,203.70653142857142,0.48474428044280443,875.8751166666666,7.280879199999971,16.1242633125,0.0
11236,2020-01-08 19:16:00,32.96038,76.8308,72.0,52.2,76.0,2.4563736470588236,204.03710857142858,0.4911509225092251,885.5548333333332,7.2494953999999705,16.0131785625,0.0
11237,2020-01-08 19:17:00,32.7808799999999,77.6305,72.0,52.07,76.0,2.4504028235294117,203.73329428571427,0.49542177121771214,890.1687666666667,7.2865864,16.166989124999997,0.0
11238,2020-01-08 19:18:00,31.6973599999999,77.3497,72.0,50.89,76.0,2.3949421176470587,203.52856571428572,0.5028955719557195,877.9416333333334,7.2494953999999705,16.0131785625,0.0
11239,2020-01-08 19:19:00,32.27217,77.0707,72.0,51.47,77.0,2.42203152941176,204.24776285714287,0.5093018450184502,882.2894500000001,7.2865864,16.055904374999997,0.0
11240,2020-01-08 19:20:00,32.3987599999999,77.0265,72.0,50.27,76.0,2.3657882352941177,204.76941999999997,0.5071664206642067,880.1046333333334,7.2494953999999705,16.0131785625,0.0
11241,2020-01-08 19:21:00,32.66084,77.1505,72.0,47.38,76.0,2.229848470588235,203.37517714285713,0.49648929889298893,891.1035,7.2922907,16.0217308125,0.0
11242,2020-01-08 19:22:00,32.95898,76.6891,72.0,48.96,76.0,2.3042164705882353,203.48922285714286,0.49648929889298893,883.04615,7.2437911,16.0131785625,0.0
11243,2020-01-08 19:23:00,33.11253,77.2869,72.0,50.12,76.0,2.3587769411764703,205.50629714285714,0.514640590405904,882.5195166666666,7.2922907,16.115722875,0.0
11244,2020-01-08 19:24:00,33.67042,76.9998,72.0,51.65,76.0,2.430369882352941,203.53429714285713,0.5445365313653137,876.6365999999999,7.2437911,16.055904374999997,0.0
11245,2020-01-08 19:25:00,33.05675,76.9998,72.0,47.97,76.0,2.257339764705882,203.53429714285713,0.5680265682656827,876.6365999999999,7.289439999999999,15.885012937499882,0.0
11246,2020-01-08 19:26:00,32.99263,76.9609,72.0,49.15,76.0,2.3131388235294117,204.6045685714286,0.5755003690036901,869.03355,7.2437911,16.0815375,0.0
11247,2020-01-08 19:27:00,33.27992,77.3209,72.0,49.21,76.0,2.3157378823529413,204.01360000000003,0.5658911439114391,875.8897000000001,7.2865864,15.944819625,0.0
11248,2020-01-08 19:28:00,33.61951,77.0088,72.0,51.12,76.0,2.405526117647059,202.32389714285713,0.5552140221402214,880.83275,7.2494953999999705,16.0815375,0.0
11249,2020-01-08 19:29:00,34.01439,77.1442,72.0,50.34,76.0,2.3687830588235292,204.22338,0.5658911439114391,884.4805666666667,7.280879199999971,16.0131785625,0.0
11250,2020-01-08 19:30:00,34.2428,77.1964,72.0,50.44,76.0,2.373744,203.92078,0.5915162361623617,879.7149666666666,7.2494953999999705,16.115722875,0.0
11251,2020-01-08 19:31:00,35.16912,77.1744,72.0,49.23,76.0,2.3165289411764705,204.40498857142856,0.6096675276752768,866.8133833333333,7.280879199999971,15.987545437499879,0.0
11252,2020-01-08 19:32:00,36.02518,77.0405,72.0,51.68,76.0,2.4318771764705884,203.6158,0.6086,887.9021666666666,7.252349,16.115722875,0.0
11253,2020-01-08 19:33:00,36.60235,77.0125,72.0,52.94,76.0,2.4914263529411764,203.3283057142857,0.5947195571955682,884.6038833333333,7.2865864,15.953371874999998,0.0
11254,2020-01-08 19:34:00,36.5589,77.1872,72.0,52.69,76.0,2.4794348235294117,204.48722,0.5776361623616236,875.6028166666666,7.2494953999999705,16.158448687499998,0.0
11255,2020-01-08 19:35:00,36.59413,77.1227,72.0,53.64,76.0,2.524412235294118,203.97304285714284,0.5701619926199262,867.7281666666655,7.2865864,16.055904374999997,0.0
11256,2020-01-08 19:36:00,36.23815,77.1842,72.0,51.92,76.0,2.443076705882348,204.8519914285714,0.5605523985239852,862.46195,7.252349,16.20117449999988,0.0
11257,2020-01-08 19:37:00,35.62129,76.7679,72.0,53.6,76.0,2.5225411764705883,205.17295142857142,0.5381302583025831,867.8763333333321,7.2865864,16.0131785625,0.0
11258,2020-01-08 19:38:00,34.75347,77.0173,72.0,53.47,76.0,2.5164061176470587,203.38979714285713,0.5082343173431735,855.1832333333333,7.252349,16.0986301875,0.0
11259,2020-01-08 19:39:00,33.88597,77.0393,72.0,52.47,76.0,2.469017411764706,204.1538742857143,0.48474428044280443,889.7613666666666,7.280879199999971,15.979004999999999,0.0
11260,2020-01-08 19:40:00,34.2645099999999,77.1271,72.0,53.13,76.0,2.5004216470588236,205.77241999999998,0.4719317343173432,893.9066499999999,7.2494953999999705,16.0986301875,0.0
11261,2020-01-08 19:41:00,33.96683,77.015,72.0,52.49,76.0,2.470118588235294,203.0837,0.4580512915129151,878.7115166666666,7.2865864,16.0815375,0.0
11262,2020-01-08 19:42:00,33.65269,77.0613,72.0,52.08,76.0,2.4510357647058822,204.34441999999999,0.43990036900369,877.6398166666667,7.2494953999999705,16.0815375,0.0
11263,2020-01-08 19:43:00,33.1898099999999,76.9528,72.0,52.02,77.0,2.4480404705882357,203.8453485714286,0.42601992619926204,867.3950833333333,7.280879199999971,16.0815375,0.0
11264,2020-01-08 19:44:00,33.0326,77.0521,72.0,53.0,76.0,2.493942117647059,204.49324285714286,0.4153428044280443,879.9327833333333,7.2494953999999705,15.92773875,0.0
11265,2020-01-08 19:45:00,33.08607,76.9732,72.0,52.48,76.0,2.469579764705882,202.9526542857143,0.4110719557195572,865.9642833333332,7.2865864,16.064456625,0.0
11266,2020-01-08 19:46:00,33.26307,77.0746,72.0,50.17,76.0,2.3611082352941177,204.50863999999999,0.41320738007380076,888.1061,7.2494953999999705,15.987545437499879,0.0
11267,2020-01-08 19:47:00,34.12487,77.2956,72.0,52.4,76.0,2.4658437647058826,204.39580857142857,0.41320738007380076,898.0267333333335,7.280879199999971,16.055904374999997,0.0
11268,2020-01-08 19:48:00,34.13674,77.2665,72.0,51.2,76.0,2.409602823529412,204.04235428571428,0.4110719557195572,867.0439166666666,7.2494953999999705,16.115722875,0.0
11269,2020-01-08 19:49:00,32.50163,77.0999,72.0,47.86,76.0,2.2522070588235295,203.60428857142855,0.4100040590405904,889.7949666666667,7.280879199999971,16.158448687499998,0.0
11270,2020-01-08 19:50:00,32.44103,77.1028,72.0,49.41,76.0,2.3253209411764706,204.63439142857143,0.4100040590405904,876.4922833333334,7.2494953999999705,16.158448687499998,0.0
11271,2020-01-08 19:51:00,31.86895,76.96,72.0,50.81,76.0,2.390985882352941,204.23790285714284,0.416410332103321,877.5057666666667,7.278025599999999,16.0986301875,0.0
11272,2020-01-08 19:52:00,32.68738,77.0114,72.0,51.12,76.0,2.4057543529411767,203.21027714285714,0.4238845018450184,886.7411000000001,7.2494953999999705,15.979004999999999,0.0
11273,2020-01-08 19:53:00,33.21114,76.8784,72.0,53.96,76.0,2.5394922352941176,204.31144,0.42601992619926204,867.7684166666668,7.272321299999999,16.0131785625,0.0
11274,2020-01-08 19:54:00,32.17349,76.758,72.0,48.59,76.0,2.2865924705882303,204.40702857142858,0.4334940959409594,860.7524333333332,7.252349,16.0131785625,0.0
11275,2020-01-08 19:55:00,32.1806,77.1096,72.0,48.28,76.0,2.271896470588235,204.34315714285714,0.4452387453874539,888.7534833333333,7.2751749000000006,16.0131785625,0.0
11276,2020-01-08 19:56:00,32.81785,76.9375,72.0,44.28,76.0,2.083769882352941,204.5307885714286,0.4580512915129151,888.0084499999999,7.252349,16.115722875,0.0
11277,2020-01-08 19:57:00,33.24455,77.0807,72.0,44.67,76.0,2.102286588235294,203.71867428571426,0.47406715867158666,888.5578333333333,7.2751749000000006,15.944819625,0.0
11278,2020-01-08 19:58:00,33.81453,76.666,72.0,48.4,76.0,2.277481882352941,203.9566257142857,0.48687970479704795,862.2039999999988,7.2609098,16.115722875,0.0
11279,2020-01-08 19:59:00,34.45213,77.1002,72.0,54.37,76.0,2.558529882352941,204.81498000000002,0.5039634686346863,877.1721000000001,7.2751749000000006,15.987545437499879,0.0
11280,2020-01-08 20:00:00,35.48997,76.9762,72.0,52.4,76.0,2.465979294117647,204.24596571428572,0.5776361623616236,879.33265,7.272321299999999,15.910646062499998,0.0
11281,2020-01-08 20:01:00,35.48997,76.9762,72.0,52.4,76.0,2.465979294117647,204.24596571428572,0.5776361623616236,879.33265,7.272321299999999,15.910646062499998,0.0
11282,2020-01-08 20:02:00,35.21272,76.9016,72.0,55.23,76.0,2.5988611764705882,204.80973428571428,0.6107354243542436,876.64605,7.2609098,16.0815375,0.0
11283,2020-01-08 20:03:00,35.03319,77.1654,72.0,54.25,76.0,2.552918117647059,204.28210285714286,0.6352929889298893,879.1634833333334,7.2751749000000006,15.910646062499998,0.0
11284,2020-01-08 20:04:00,35.17361,76.9151,72.0,57.6,76.0,2.7106343529411765,203.76471999999998,0.6427667896678967,869.25265,7.2637605,16.115722875,0.0
11285,2020-01-08 20:05:00,34.57647,76.9478,72.0,54.21,76.0,2.551100705882353,204.89424857142856,0.6449022140221402,876.2255833333334,7.2609098,16.0815375,0.0
11286,2020-01-08 20:06:00,34.70888,76.9291,72.0,58.7,76.0,2.7625317647058822,204.18481428571428,0.64169926199262,858.1171666666665,7.2609098,16.0217308125,0.0
11287,2020-01-08 20:07:00,34.6027599999999,76.7281,72.0,52.95,76.0,2.4918018823529415,204.0979685714286,0.6427667896678967,872.1659333333333,7.272321299999999,16.0986301875,0.0
11288,2020-01-08 20:08:00,35.64248,76.8571,72.0,53.01,76.0,2.494804705882353,204.13711714285714,0.6427667896678967,871.1654,7.2637605,16.115722875,0.0
11289,2020-01-08 20:09:00,35.46621,77.0524,72.0,50.27,76.0,2.3655011764705884,203.9107742857143,0.6267509225092252,883.6983166666665,7.2666141,15.979004999999999,0.0
11290,2020-01-08 20:10:00,35.35864,76.9707,72.0,53.07,76.0,2.4972682352941127,203.35370857142857,0.6096675276752768,871.5656833333333,7.2609098,16.115722875,0.0
11291,2020-01-08 20:11:00,34.63454,76.996,72.0,51.59,76.0,2.427751529411765,203.50525142857143,0.5872453874538744,882.6003666666666,7.2637605,15.944819625,0.0
11292,2020-01-08 20:12:00,34.80865,77.1609,72.0,58.25,76.0,2.7409637647058824,205.65861714285714,0.5562815498154982,867.3695333333334,7.2609098,16.158448687499998,0.0
11293,2020-01-08 20:13:00,34.45775,77.0962,72.0,57.11,76.0,2.6874795294117644,205.11194571428572,0.5178435424354243,894.34695,7.2609098,16.0217308125,0.0
11294,2020-01-08 20:14:00,34.16946,77.1031,72.0,62.05,76.0,2.9200042352941127,205.00562285714284,0.4858121771217712,864.33655,7.2609098,16.1242633125,0.0
11295,2020-01-08 20:15:00,33.67817,77.023,72.0,58.3,76.0,2.743438588235294,204.7293,0.4719317343173432,872.2663833333332,7.2609098,16.1242633125,0.0
11296,2020-01-08 20:16:00,33.10148,77.0876,72.0,59.39,76.0,2.7949143529411766,204.85976285714287,0.4559158671586716,871.6729,7.2637605,16.1242633125,0.0
11297,2020-01-08 20:17:00,32.8116,76.7914,72.0,53.63,76.0,2.5236705882352943,204.2310542857143,0.4420357933579336,869.7914166666666,7.2637605,16.0217308125,0.0
11298,2020-01-08 20:18:00,32.87068,76.7054,72.0,57.44,76.0,2.702994823529412,204.73041714285716,0.43990036900369,886.3300833333333,7.2609098,16.158448687499998,0.0
11299,2020-01-08 20:19:00,32.7558,76.4822,72.0,55.84,76.0,2.6275557647058823,204.00806285714285,0.4537804428044281,871.45275,7.2609098,16.1242633125,0.0
11300,2020-01-08 20:20:00,32.96775,76.7405,72.0,56.73,76.0,2.669496470588235,203.18011428571378,0.4772704797047971,870.1271833333334,7.2637605,16.0131785625,0.0
11301,2020-01-08 20:21:00,31.9613,76.7537,72.0,51.54,76.0,2.4254235294117645,204.36297428571427,0.49648929889298893,868.5017833333335,7.2637605,16.115722875,0.0
11302,2020-01-08 20:22:00,31.95167,76.8153,72.0,54.73,76.0,2.575723764705882,203.98630285714285,0.5093018450184502,869.1487000000001,7.2637605,16.055904374999997,0.0
11303,2020-01-08 20:23:00,31.46708,76.9056,72.0,52.48,76.0,2.4697482352941176,204.9775,0.5189114391143912,867.70215,7.2637605,16.055904374999997,0.0
11304,2020-01-08 20:24:00,31.51432,77.151,72.0,54.63,76.0,2.570747764705882,204.41577142857142,0.5295885608856088,879.4723,7.2637605,16.0131785625,0.0
11305,2020-01-08 20:25:00,31.1251599999999,77.2772,72.0,50.76,76.0,2.388587294117647,203.54289428571428,0.5402656826568266,879.13665,7.2609098,16.115722875,0.0
11306,2020-01-08 20:26:00,31.15117,77.0093,72.0,52.71,76.0,2.4804917647058824,204.63856857142858,0.5391981549815499,883.1197666666667,7.2637605,16.064456625,0.0
11307,2020-01-08 20:27:00,31.15117,77.2047,72.0,52.71,76.0,2.4804917647058824,203.54954857142857,0.5391981549815499,868.0788666666666,7.2637605,16.064456625,0.0
11308,2020-01-08 20:28:00,31.0995599999999,76.7626,72.0,49.6,76.0,2.334309176470588,204.44889714285713,0.5093018450184502,857.1214166666667,7.272321299999999,16.166989124999997,0.0
11309,2020-01-08 20:29:00,31.6455,76.9851,72.0,49.69,76.0,2.3385797647058824,204.64595142857144,0.4879476014760148,856.625,7.2609098,16.0217308125,0.0
11310,2020-01-08 20:30:00,32.06474,76.8181,72.0,49.79,76.0,2.343242823529412,203.50243428571426,0.4719317343173432,866.29655,7.2637605,16.0986301875,0.0
11311,2020-01-08 20:31:00,32.55145,76.8915,72.0,50.41,76.0,2.372127529411765,203.04440571428572,0.4697963099630996,870.1437500000001,7.272321299999999,16.0986301875,0.0
11312,2020-01-08 20:32:00,33.07455,77.0104,72.0,51.28,76.0,2.413409882352941,204.01957428571427,0.4762025830258303,872.0462333333334,7.2637605,16.166989124999997,0.0
11313,2020-01-08 20:33:00,33.78172,76.376,72.0,48.62,76.0,2.288138823529412,202.7163057142857,0.4975571955719557,853.7932666666667,7.2666141,16.0815375,0.0
11314,2020-01-08 20:34:00,34.49886,77.0426,72.0,50.61,76.0,2.381542117647059,206.4597542857143,0.5093018450184502,887.5119166666667,7.272321299999999,16.064456625,0.0
11315,2020-01-08 20:35:00,34.93603,77.0509,72.0,50.38,76.0,2.3709769411764703,204.33558,0.5093018450184502,885.4339666666666,7.2609098,16.115722875,0.0
11316,2020-01-08 20:36:00,35.82257,76.7528,72.0,51.47,76.0,2.422193411764706,203.25000857142857,0.5114372693726937,875.10955,7.272321299999999,16.055904374999997,0.0
11317,2020-01-08 20:37:00,36.31084,77.2184,72.0,51.47,76.0,2.4219058823529416,202.74000857142855,0.5125051660516605,866.5927666666666,7.2637605,16.0815375,0.0
11318,2020-01-08 20:38:00,36.00174,77.186,72.0,52.19,76.0,2.456129882352941,204.19336285714286,0.519979335793358,870.5264166666666,7.272321299999999,16.0131785625,0.0
11319,2020-01-08 20:39:00,34.97283,76.8145,72.0,47.37,76.0,2.229114823529412,204.34174857142855,0.5381302583025831,879.2566999999999,7.2609098,16.0815375,0.0
11320,2020-01-08 20:40:00,33.85469,76.7688,72.0,51.72,76.0,2.4340696470588234,203.98052285714286,0.5648232472324723,874.0781000000001,7.2637605,16.055904374999997,0.0
11321,2020-01-08 20:41:00,33.7083,76.7911,72.0,51.34,76.0,2.4160536470588236,204.01952571428572,0.5893808118081181,874.3301,7.2609098,16.064456625,0.0
11322,2020-01-08 20:42:00,34.15542,77.0,72.0,52.15,76.0,2.453905882352941,205.28053714285713,0.6139383763837638,869.0987666666666,7.272321299999999,16.064456625,0.0
11323,2020-01-08 20:43:00,34.32458,76.9757,72.0,51.63,76.0,2.429648,204.12677142857095,0.6235479704797048,864.8137166666667,7.2609098,15.987545437499879,0.0
11324,2020-01-08 20:44:00,34.09899,76.8247,72.0,51.21,76.0,2.409825411764706,204.52092857142856,0.6235479704797048,880.3986333333332,7.272321299999999,16.0815375,0.0
11325,2020-01-08 20:45:00,33.57091,76.8998,72.0,53.58,76.0,2.5214884705882303,204.38769714285712,0.6107354243542436,881.1743499999999,7.2609098,16.1242633125,0.0
11326,2020-01-08 20:46:00,33.77276,76.7175,72.0,53.33,76.0,2.509664941176471,203.85525714285714,0.6021933579335793,883.1625833333333,7.2751749000000006,16.115722875,0.0
11327,2020-01-08 20:47:00,33.27099,76.7108,72.0,54.25,76.0,2.5530254117647058,203.81936285714286,0.6000579335793358,888.7764666666667,7.2609098,16.064456625,0.0
11328,2020-01-08 20:48:00,33.52332,77.0897,72.0,55.34,76.0,2.604105411764701,204.24640285714284,0.6021933579335793,872.1534500000001,7.272321299999999,16.055904374999997,0.0
11329,2020-01-08 20:49:00,33.52332,77.2971,72.0,55.34,76.0,2.604105411764701,204.16805714285712,0.6021933579335793,887.61155,7.272321299999999,16.055904374999997,0.0
11330,2020-01-08 20:50:00,33.71472,77.3111,72.0,56.91,76.0,2.678060705882353,204.14197428571427,0.6021933579335793,861.3181500000001,7.2751749000000006,16.0131785625,0.0
11331,2020-01-08 20:51:00,32.9696,76.8204,72.0,56.02,76.0,2.6363863529411766,203.87104285714287,0.6043287822878228,889.15785,7.2609098,16.0815375,0.0
11332,2020-01-08 20:52:00,32.88753,76.9466,72.0,53.11,76.0,2.499413176470588,203.8063457142857,0.6150062730627306,880.7904,7.2751749000000006,15.944819625,0.0
11333,2020-01-08 20:53:00,32.63369,77.2155,72.0,55.2,76.0,2.597772235294118,204.5504114285714,0.6214125461254613,887.1622666666667,7.252349,16.19262224999988,0.0
11334,2020-01-08 20:54:00,32.83509,77.2227,72.0,56.12,76.0,2.641148705882353,203.81086285714284,0.6235479704797048,879.6812500000001,7.2751749000000006,16.0986301875,0.0
11335,2020-01-08 20:55:00,32.5912299999999,77.264,72.0,56.55,76.0,2.6611421176470587,203.9319514285714,0.6128708487084871,868.2605166666667,7.252349,16.115722875,0.0
11336,2020-01-08 20:56:00,33.17403,77.2218,72.0,56.11,76.0,2.6405971764705884,203.97799714285713,0.6000579335793358,877.1464333333333,7.280879199999971,16.064456625,0.0
11337,2020-01-08 20:57:00,32.3901,77.3259,72.0,55.36,76.0,2.605356705882353,205.24542,0.5925841328413285,869.4884333333333,7.252349,16.064456625,0.0
11338,2020-01-08 20:58:00,33.3504299999999,77.1661,72.0,54.15,75.0,2.548014117647059,204.0715942857143,0.5936516605166052,876.50185,7.280879199999971,15.953371874999998,0.0
11339,2020-01-08 20:59:00,33.0335,76.9161,72.0,52.26,76.0,2.4592969411764707,204.86719428571428,0.5968549815498155,866.1889833333335,7.252349,16.0986301875,0.0
11340,2020-01-08 21:00:00,33.7690099999999,76.4673,72.0,52.15,76.0,2.4540851764705884,204.43053714285713,0.598990405904059,854.5612833333333,7.252349,16.055904374999997,0.0
11341,2020-01-08 21:01:00,33.7690099999999,76.4673,72.0,52.15,76.0,2.4540851764705884,204.43053714285713,0.598990405904059,854.5612833333333,7.252349,16.055904374999997,0.0
11342,2020-01-08 21:02:00,34.50843,76.9577,72.0,54.65,76.0,2.5715896470588238,204.84218,0.5947195571955682,895.47115,7.278025599999999,16.1242633125,0.0
11343,2020-01-08 21:03:00,34.69649,76.8433,72.0,54.24,76.0,2.5524437647058824,203.58014857142857,0.5893808118081181,879.1621999999999,7.252349,15.979004999999999,0.0
11344,2020-01-08 21:04:00,35.55115,77.4528,72.0,53.06,76.0,2.497101647058823,203.23286285714286,0.5819070110701107,877.3554999999988,7.280879199999971,16.1242633125,0.0
11345,2020-01-08 21:05:00,35.66917,76.9686,72.0,51.93,76.0,2.443652705882353,204.1147742857143,0.5755003690036901,876.2506666666667,7.2609098,16.0131785625,0.0
11346,2020-01-08 21:06:00,35.55451,76.7458,72.0,55.41,76.0,2.607438588235294,203.7059485714286,0.5552140221402214,861.4572166666667,7.2865864,15.979004999999999,0.0
11347,2020-01-08 21:07:00,34.61842,76.957,72.0,54.66,76.0,2.572461176470588,203.35298,0.524250184501845,892.2821833333334,7.2609098,16.0815375,0.0
11348,2020-01-08 21:08:00,35.66545,77.0204,72.0,56.11,77.0,2.6404282352941175,203.92826,0.49862472324723245,879.3059333333332,7.280879199999971,16.055904374999997,0.0
11349,2020-01-08 21:09:00,34.79427,77.1366,72.0,54.76,76.0,2.577099294117647,203.48907714285713,0.47513505535055345,860.5532833333333,7.252349,15.987545437499879,0.0
11350,2020-01-08 21:10:00,34.51437,76.7096,72.0,61.31,76.0,2.885405176470588,203.91971142857142,0.46018671586715865,892.1113833333334,7.2865864,16.0986301875,0.0
11351,2020-01-08 21:11:00,33.36885,77.0017,72.0,53.6,76.0,2.522408,203.82373428571427,0.4591191881918819,868.4512666666666,7.2494953999999705,16.064456625,0.0
11352,2020-01-08 21:12:00,33.35205,76.9658,72.0,58.18,76.0,2.7376682352941177,203.82247142857142,0.45484833948339487,875.1225000000001,7.2865864,16.166989124999997,0.0
11353,2020-01-08 21:13:00,32.64378,77.2239,72.0,52.26,76.0,2.459316705882353,203.59170857142857,0.4612546125461255,887.34765,7.2494953999999705,16.0217308125,0.0
11354,2020-01-08 21:14:00,33.0008099999999,76.6837,72.0,59.24,75.0,2.787590588235294,203.98334,0.4826088560885609,870.8517999999999,7.2922907,16.0815375,0.0
11355,2020-01-08 21:15:00,32.23656,76.9049,72.0,54.94,76.0,2.5856070588235296,204.51816,0.5039634686346863,858.6286333333334,7.2494953999999705,16.0986301875,0.0
11356,2020-01-08 21:16:00,32.10403,76.9739,72.0,57.19,76.0,2.69144,204.51748,0.5285210332103321,877.8021,7.2922907,16.115722875,0.0
11357,2020-01-08 21:17:00,31.31963,76.8536,72.0,52.37,76.0,2.4645237647058824,204.40989428571427,0.5488077490774907,869.1093833333334,7.2437911,16.166989124999997,0.0
11358,2020-01-08 21:18:00,31.12448,77.0197,72.0,53.22,76.0,2.5045868235294115,204.7500885714286,0.5658911439114391,870.00095,7.2922907,16.055904374999997,0.0
11359,2020-01-08 21:19:00,30.17549,76.8017,72.0,50.31,76.0,2.367752,204.50378285714282,0.5733649446494465,887.3938499999999,7.2494953999999705,16.055904374999997,0.0
11360,2020-01-08 21:20:00,30.00665,77.1941,72.0,54.07,76.0,2.5446527058823527,203.38994285714287,0.5765682656826568,872.0750499999999,7.2922907,16.055904374999997,0.0
11361,2020-01-08 21:21:00,29.65182,77.2275,72.0,50.46,76.0,2.3743957647058824,203.90907428571427,0.5733649446494465,872.80935,7.2437911,16.158448687499998,0.0
11362,2020-01-08 21:22:00,29.3940099999999,76.911,72.0,52.11,76.0,2.452275294117647,204.3850742857143,0.5765682656826568,880.0729,7.2951443,16.158448687499998,0.0
11363,2020-01-08 21:23:00,29.09587,76.9938,72.0,49.5,76.0,2.3293849411764707,204.1547,0.5872453874538744,866.5321,7.2437911,16.115722875,0.0
